ResourceName,ResourceId,ResourceType,ResourceGroup,ResourceGroupId,ResourceLocation,Subscription,SubscriptionId,Tags,Cost,CostUSD,Currency
am-tempe8945895,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempe8945895,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempec2c42b9,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempec2c42b9,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-temped26c9f6,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temped26c9f6,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf024e09c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf024e09c,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf2154e04,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf2154e04,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf485e8c6,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf485e8c6,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf568a40c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf568a40c,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf6e585dd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf6e585dd,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf7f02c04,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf7f02c04,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempf99e198b,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf99e198b,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempfbbb5f28,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempfbbb5f28,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempfd4a82bf,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempfd4a82bf,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
am-tempffa4c73d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempffa4c73d,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003943412,0.003943412,USD
send email,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.insights/actiongroups/send email,microsoft.insights/actiongroups,ch1-fabrikamrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg,"US North Central, US West 2, US East 2, US West",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.003519,0.003519,USD
am-tempcf66a7ad,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempcf66a7ad,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.003040061,0.003040061,USD
send email to ops,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.insights/actiongroups/send email to ops,microsoft.insights/actiongroups,ch1-fabrikamrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg,"US North Central, US East 2, US West, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.0026404,0.0026404,USD
ch1-kv-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.keyvault/vaults/ch1-kv-pri,Key vault,ch1-opsrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri,"Unassigned, US East",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""scenario\"":\""infra\"""",""\""demo_cost_centre\"":\""1000111\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""blue\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\""""]",0.00263024,0.00263024,USD
am-temp29f7dcc8,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp29f7dcc8,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002432049,0.002432049,USD
ch1-migrationfunctions,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.web/sites/ch1-migrationfunctions,App Service web app,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,US West 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.002405965,0.002405965,USD
am-temp87576d85,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp87576d85,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002133601,0.002133601,USD
am-temp68fa7df0,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp68fa7df0,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002132394,0.002132394,USD
am-temp5ad1c9ad,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp5ad1c9ad,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002132234,0.002132234,USD
am-temp13fa8aa5,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp13fa8aa5,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp1f8be065,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp1f8be065,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp280deabd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp280deabd,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp37b96986,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp37b96986,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp3aa3cd50,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp3aa3cd50,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp4f73e88a,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp4f73e88a,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp5f904915,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp5f904915,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp692ca6fd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp692ca6fd,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp89f30814,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp89f30814,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp9f8f661d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp9f8f661d,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempaa6d0865,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempaa6d0865,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempcd1909d3,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempcd1909d3,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempd14553b6,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempd14553b6,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempe0e9564a,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempe0e9564a,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempea68123c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempea68123c,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temped88404f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temped88404f,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempf02c2d9a,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf02c2d9a,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempf18b9fdb,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf18b9fdb,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempf3918b79,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf3918b79,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-tempfb6b45ed,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempfb6b45ed,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.002128043,0.002128043,USD
am-temp2c752406,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp2c752406,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"US West 2, us west 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.001827459,0.001827459,USD
am-tempf779fdf8,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf779fdf8,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.001827247,0.001827247,USD
am-tempf47f3a31,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-tempf47f3a31,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"US West 2, us west 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.001827118,0.001827118,USD
am-temp6eac797d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp6eac797d,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.001827036,0.001827036,USD
am-temp9ce63fb1,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/am-temp9ce63fb1,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"US West 2, us west 2, intercontinental",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""azhydration-virtualmachine-createdby\"":\""azure migrate\""""]",0.001826539,0.001826539,USD
